_id,keyword,index,date
ObjectId("5dfdaf7ed51a5c8eb610378f"),清华大学,11570,2019-10-27
ObjectId("5dfdaf7ed51a5c8eb6103790"),清华大学,11481,2019-10-28
ObjectId("5dfdaf7ed51a5c8eb6103791"),清华大学,11100,2019-10-29
ObjectId("5dfdaf7ed51a5c8eb6103792"),清华大学,10687,2019-10-30
ObjectId("5dfdaf7ed51a5c8eb6103793"),清华大学,11274,2019-10-31
ObjectId("5dfdaf7ed51a5c8eb6103794"),清华大学,11484,2019-11-01
ObjectId("5dfdaf7ed51a5c8eb6103795"),清华大学,12737,2019-11-02
ObjectId("5dfdaf7ed51a5c8eb6103796"),清华大学,12098,2019-11-03
ObjectId("5dfdaf7ed51a5c8eb6103797"),清华大学,10845,2019-11-04
ObjectId("5dfdaf7ed51a5c8eb6103798"),清华大学,10909,2019-11-05
ObjectId("5dfdaf7ed51a5c8eb6103799"),清华大学,11292,2019-11-06
ObjectId("5dfdaf7ed51a5c8eb610379a"),清华大学,11059,2019-11-07
ObjectId("5dfdaf7ed51a5c8eb610379b"),清华大学,11438,2019-11-08
ObjectId("5dfdaf7ed51a5c8eb610379c"),清华大学,12241,2019-11-09
ObjectId("5dfdaf7ed51a5c8eb610379d"),清华大学,11287,2019-11-10
ObjectId("5dfdaf7ed51a5c8eb610379e"),清华大学,9740,2019-11-11
ObjectId("5dfdaf7ed51a5c8eb610379f"),清华大学,10525,2019-11-12
ObjectId("5dfdaf7ed51a5c8eb61037a0"),清华大学,10368,2019-11-13
ObjectId("5dfdaf7ed51a5c8eb61037a1"),清华大学,10369,2019-11-14
ObjectId("5dfdaf7ed51a5c8eb61037a2"),清华大学,11623,2019-11-15
ObjectId("5dfdaf7ed51a5c8eb61037a3"),清华大学,12655,2019-11-16
ObjectId("5dfdaf7ed51a5c8eb61037a4"),清华大学,12570,2019-11-17
ObjectId("5dfdaf7ed51a5c8eb61037a5"),清华大学,10501,2019-11-18
ObjectId("5dfdaf7ed51a5c8eb61037a6"),清华大学,9927,2019-11-19
ObjectId("5dfdaf7ed51a5c8eb61037a7"),清华大学,10314,2019-11-20
ObjectId("5dfdaf7ed51a5c8eb61037a8"),清华大学,9313,2019-11-21
ObjectId("5dfdaf7ed51a5c8eb61037a9"),清华大学,8554,2019-11-22
ObjectId("5dfdaf7ed51a5c8eb61037aa"),清华大学,10862,2019-11-23
ObjectId("5dfdaf7ed51a5c8eb61037ab"),清华大学,10727,2019-11-24
ObjectId("5dfdaf7ed51a5c8eb61037ac"),清华大学,8595,2019-11-25
ObjectId("5dfdaf7ed51a5c8eb61037ad"),清华大学,8348,2019-11-26
ObjectId("5dfdaf7ed51a5c8eb61037ae"),清华大学,8043,2019-11-27
ObjectId("5dfdaf7ed51a5c8eb61037af"),清华大学,7966,2019-11-28
ObjectId("5dfdaf7ed51a5c8eb61037b0"),清华大学,8776,2019-11-29
ObjectId("5dfdaf7ed51a5c8eb61037b1"),清华大学,10911,2019-11-30
ObjectId("5dfdaf7ed51a5c8eb61037b2"),清华大学,10303,2019-12-01
ObjectId("5dfdaf7ed51a5c8eb61037b3"),清华大学,7720,2019-12-02
ObjectId("5dfdaf7ed51a5c8eb61037b4"),清华大学,7890,2019-12-03
ObjectId("5dfdaf7ed51a5c8eb61037b5"),清华大学,7910,2019-12-04
ObjectId("5dfdaf7ed51a5c8eb61037b6"),清华大学,8029,2019-12-05
ObjectId("5dfdaf7ed51a5c8eb61037b7"),清华大学,8957,2019-12-06
ObjectId("5dfdaf7ed51a5c8eb61037b8"),清华大学,10650,2019-12-07
ObjectId("5dfdaf7ed51a5c8eb61037b9"),清华大学,10195,2019-12-08
ObjectId("5dfdaf7ed51a5c8eb61037ba"),清华大学,9263,2019-12-09
ObjectId("5dfdaf7ed51a5c8eb61037bb"),清华大学,8834,2019-12-10
ObjectId("5dfdaf7ed51a5c8eb61037bc"),清华大学,9338,2019-12-11
ObjectId("5dfdaf7ed51a5c8eb61037bd"),清华大学,7732,2019-12-12
ObjectId("5dfdaf7ed51a5c8eb61037be"),清华大学,8968,2019-12-13
ObjectId("5dfdaf7ed51a5c8eb61037bf"),清华大学,14427,2019-12-14
ObjectId("5dfdaf7ed51a5c8eb61037c0"),清华大学,10596,2019-12-15
ObjectId("5dfdaf7ed51a5c8eb61037c1"),清华大学,9322,2019-12-16
ObjectId("5dfdaf7ed51a5c8eb61037c2"),清华大学,8877,2019-12-17
ObjectId("5dfdaf7ed51a5c8eb61037c3"),清华大学,8732,2019-12-18
ObjectId("5dfdaf7ed51a5c8eb61037c4"),清华大学,9947,2019-12-19
ObjectId("5dfdaf7fd51a5c8eb61037c5"),北京大学,11790,2019-01-01
ObjectId("5dfdaf7fd51a5c8eb61037c6"),北京大学,10682,2019-01-02
ObjectId("5dfdaf7fd51a5c8eb61037c7"),北京大学,10756,2019-01-03
ObjectId("5dfdaf7fd51a5c8eb61037c8"),北京大学,11523,2019-01-04
ObjectId("5dfdaf7fd51a5c8eb61037c9"),北京大学,13020,2019-01-05
ObjectId("5dfdaf7fd51a5c8eb61037ca"),北京大学,13119,2019-01-06
ObjectId("5dfdaf7fd51a5c8eb61037cb"),北京大学,12792,2019-01-07
ObjectId("5dfdaf7fd51a5c8eb61037cc"),北京大学,13131,2019-01-08
ObjectId("5dfdaf7fd51a5c8eb61037cd"),北京大学,12185,2019-01-09
ObjectId("5dfdaf7fd51a5c8eb61037ce"),北京大学,11684,2019-01-10
ObjectId("5dfdaf7fd51a5c8eb61037cf"),北京大学,11965,2019-01-11
ObjectId("5dfdaf7fd51a5c8eb61037d0"),北京大学,13130,2019-01-12
ObjectId("5dfdaf7fd51a5c8eb61037d1"),北京大学,12261,2019-01-13
ObjectId("5dfdaf7fd51a5c8eb61037d2"),北京大学,11682,2019-01-14
ObjectId("5dfdaf7fd51a5c8eb61037d3"),北京大学,10616,2019-01-15
ObjectId("5dfdaf7fd51a5c8eb61037d4"),北京大学,11189,2019-01-16
ObjectId("5dfdaf7fd51a5c8eb61037d5"),北京大学,11604,2019-01-17
ObjectId("5dfdaf7fd51a5c8eb61037d6"),北京大学,11117,2019-01-18
ObjectId("5dfdaf7fd51a5c8eb61037d7"),北京大学,9764,2019-01-19
ObjectId("5dfdaf7fd51a5c8eb61037d8"),北京大学,10943,2019-01-20
ObjectId("5dfdaf7fd51a5c8eb61037d9"),北京大学,10957,2019-01-21
ObjectId("5dfdaf7fd51a5c8eb61037da"),北京大学,11139,2019-01-22
ObjectId("5dfdaf7fd51a5c8eb61037db"),北京大学,11951,2019-01-23
ObjectId("5dfdaf7fd51a5c8eb61037dc"),北京大学,11745,2019-01-24
ObjectId("5dfdaf7fd51a5c8eb61037dd"),北京大学,10949,2019-01-25
ObjectId("5dfdaf7fd51a5c8eb61037de"),北京大学,10463,2019-01-26
ObjectId("5dfdaf7fd51a5c8eb61037df"),北京大学,10339,2019-01-27
ObjectId("5dfdaf7fd51a5c8eb61037e0"),北京大学,10492,2019-01-28
ObjectId("5dfdaf7fd51a5c8eb61037e1"),北京大学,10457,2019-01-29
ObjectId("5dfdaf7fd51a5c8eb61037e2"),北京大学,10525,2019-01-30
ObjectId("5dfdaf7fd51a5c8eb61037e3"),北京大学,10714,2019-01-31
ObjectId("5dfdaf7fd51a5c8eb61037e4"),北京大学,9740,2019-02-01
ObjectId("5dfdaf7fd51a5c8eb61037e5"),北京大学,9242,2019-02-02
ObjectId("5dfdaf7fd51a5c8eb61037e6"),北京大学,8739,2019-02-03
ObjectId("5dfdaf7fd51a5c8eb61037e7"),北京大学,6368,2019-02-04
ObjectId("5dfdaf7fd51a5c8eb61037e8"),北京大学,6444,2019-02-05
ObjectId("5dfdaf7fd51a5c8eb61037e9"),北京大学,10786,2019-02-06
ObjectId("5dfdaf7fd51a5c8eb61037ea"),北京大学,12189,2019-02-07
ObjectId("5dfdaf7fd51a5c8eb61037eb"),北京大学,12964,2019-02-08
ObjectId("5dfdaf7fd51a5c8eb61037ec"),北京大学,13644,2019-02-09
ObjectId("5dfdaf7fd51a5c8eb61037ed"),北京大学,14027,2019-02-10
ObjectId("5dfdaf7fd51a5c8eb61037ee"),北京大学,14651,2019-02-11
ObjectId("5dfdaf7fd51a5c8eb61037ef"),北京大学,15550,2019-02-12
ObjectId("5dfdaf7fd51a5c8eb61037f0"),北京大学,14801,2019-02-13
ObjectId("5dfdaf7fd51a5c8eb61037f1"),北京大学,15015,2019-02-14
ObjectId("5dfdaf7fd51a5c8eb61037f2"),北京大学,20838,2019-02-15
ObjectId("5dfdaf7fd51a5c8eb61037f3"),北京大学,19124,2019-02-16
ObjectId("5dfdaf7fd51a5c8eb61037f4"),北京大学,15885,2019-02-17
ObjectId("5dfdaf7fd51a5c8eb61037f5"),北京大学,18696,2019-02-18
ObjectId("5dfdaf7fd51a5c8eb61037f6"),北京大学,16531,2019-02-19
ObjectId("5dfdaf7fd51a5c8eb61037f7"),北京大学,14495,2019-02-20
ObjectId("5dfdaf7fd51a5c8eb61037f8"),北京大学,13755,2019-02-21
ObjectId("5dfdaf7fd51a5c8eb61037f9"),北京大学,13922,2019-02-22
ObjectId("5dfdaf7fd51a5c8eb61037fa"),北京大学,13991,2019-02-23
ObjectId("5dfdaf7fd51a5c8eb61037fb"),北京大学,13865,2019-02-24
ObjectId("5dfdaf7fd51a5c8eb61037fc"),北京大学,13916,2019-02-25
ObjectId("5dfdaf7fd51a5c8eb61037fd"),北京大学,14071,2019-02-26
ObjectId("5dfdaf7fd51a5c8eb61037fe"),北京大学,14121,2019-02-27
ObjectId("5dfdaf7fd51a5c8eb61037ff"),北京大学,14170,2019-02-28
ObjectId("5dfdaf7fd51a5c8eb6103800"),北京大学,14008,2019-03-01
ObjectId("5dfdaf7fd51a5c8eb6103801"),北京大学,15315,2019-03-02
ObjectId("5dfdaf7fd51a5c8eb6103802"),北京大学,15088,2019-03-03
ObjectId("5dfdaf7fd51a5c8eb6103803"),北京大学,14051,2019-03-04
ObjectId("5dfdaf7fd51a5c8eb6103804"),北京大学,14614,2019-03-05
ObjectId("5dfdaf7fd51a5c8eb6103805"),北京大学,12966,2019-03-06
ObjectId("5dfdaf7fd51a5c8eb6103806"),北京大学,12565,2019-03-07
ObjectId("5dfdaf7fd51a5c8eb6103807"),北京大学,12159,2019-03-08
ObjectId("5dfdaf7fd51a5c8eb6103808"),北京大学,14470,2019-03-09
ObjectId("5dfdaf7fd51a5c8eb6103809"),北京大学,13638,2019-03-10
ObjectId("5dfdaf7fd51a5c8eb610380a"),北京大学,12480,2019-03-11
ObjectId("5dfdaf7fd51a5c8eb610380b"),北京大学,12102,2019-03-12
ObjectId("5dfdaf7fd51a5c8eb610380c"),北京大学,12821,2019-03-13
ObjectId("5dfdaf7fd51a5c8eb610380d"),北京大学,12756,2019-03-14
ObjectId("5dfdaf7fd51a5c8eb610380e"),北京大学,14796,2019-03-15
ObjectId("5dfdaf7fd51a5c8eb610380f"),北京大学,14854,2019-03-16
ObjectId("5dfdaf7fd51a5c8eb6103810"),北京大学,14148,2019-03-17
ObjectId("5dfdaf7fd51a5c8eb6103811"),北京大学,13999,2019-03-18
ObjectId("5dfdaf7fd51a5c8eb6103812"),北京大学,13617,2019-03-19
ObjectId("5dfdaf7fd51a5c8eb6103813"),北京大学,13756,2019-03-20
ObjectId("5dfdaf7fd51a5c8eb6103814"),北京大学,14001,2019-03-21
ObjectId("5dfdaf7fd51a5c8eb6103815"),北京大学,13649,2019-03-22
ObjectId("5dfdaf7fd51a5c8eb6103816"),北京大学,13868,2019-03-23
ObjectId("5dfdaf7fd51a5c8eb6103817"),北京大学,14102,2019-03-24
ObjectId("5dfdaf7fd51a5c8eb6103818"),北京大学,13774,2019-03-25
ObjectId("5dfdaf7fd51a5c8eb6103819"),北京大学,13573,2019-03-26
ObjectId("5dfdaf7fd51a5c8eb610381a"),北京大学,13349,2019-03-27
ObjectId("5dfdaf7fd51a5c8eb610381b"),北京大学,13593,2019-03-28
ObjectId("5dfdaf7fd51a5c8eb610381c"),北京大学,14833,2019-03-29
ObjectId("5dfdaf7fd51a5c8eb610381d"),北京大学,14195,2019-03-30
ObjectId("5dfdaf7fd51a5c8eb610381e"),北京大学,13660,2019-03-31
ObjectId("5dfdaf7fd51a5c8eb610381f"),北京大学,13258,2019-04-01
ObjectId("5dfdaf7fd51a5c8eb6103820"),北京大学,13194,2019-04-02
ObjectId("5dfdaf7fd51a5c8eb6103821"),北京大学,13235,2019-04-03
ObjectId("5dfdaf7fd51a5c8eb6103822"),北京大学,14376,2019-04-04
ObjectId("5dfdaf7fd51a5c8eb6103823"),北京大学,14625,2019-04-05
ObjectId("5dfdaf7fd51a5c8eb6103824"),北京大学,13393,2019-04-06
ObjectId("5dfdaf7fd51a5c8eb6103825"),北京大学,12499,2019-04-07
ObjectId("5dfdaf7fd51a5c8eb6103826"),北京大学,12972,2019-04-08
ObjectId("5dfdaf7fd51a5c8eb6103827"),北京大学,13384,2019-04-09
ObjectId("5dfdaf7fd51a5c8eb6103828"),北京大学,12699,2019-04-10
ObjectId("5dfdaf7fd51a5c8eb6103829"),北京大学,12265,2019-04-11
ObjectId("5dfdaf7fd51a5c8eb610382a"),北京大学,12449,2019-04-12
ObjectId("5dfdaf7fd51a5c8eb610382b"),北京大学,12642,2019-04-13
ObjectId("5dfdaf7fd51a5c8eb610382c"),北京大学,12314,2019-04-14
ObjectId("5dfdaf7fd51a5c8eb610382d"),北京大学,12283,2019-04-15
ObjectId("5dfdaf7fd51a5c8eb610382e"),北京大学,11732,2019-04-16
ObjectId("5dfdaf7fd51a5c8eb610382f"),北京大学,11685,2019-04-17
ObjectId("5dfdaf7fd51a5c8eb6103830"),北京大学,11546,2019-04-18
ObjectId("5dfdaf7fd51a5c8eb6103831"),北京大学,11825,2019-04-19
ObjectId("5dfdaf7fd51a5c8eb6103832"),北京大学,13020,2019-04-20
ObjectId("5dfdaf7fd51a5c8eb6103833"),北京大学,12538,2019-04-21
ObjectId("5dfdaf7fd51a5c8eb6103834"),北京大学,12202,2019-04-22
ObjectId("5dfdaf7fd51a5c8eb6103835"),北京大学,11307,2019-04-23
ObjectId("5dfdaf7fd51a5c8eb6103836"),北京大学,10424,2019-04-24
ObjectId("5dfdaf7fd51a5c8eb6103837"),北京大学,10919,2019-04-25
ObjectId("5dfdaf7fd51a5c8eb6103838"),北京大学,12524,2019-04-26
ObjectId("5dfdaf7fd51a5c8eb6103839"),北京大学,11976,2019-04-27
ObjectId("5dfdaf7fd51a5c8eb610383a"),北京大学,12196,2019-04-28
ObjectId("5dfdaf7fd51a5c8eb610383b"),北京大学,11337,2019-04-29
ObjectId("5dfdaf7fd51a5c8eb610383c"),北京大学,12527,2019-04-30
ObjectId("5dfdaf7fd51a5c8eb610383d"),北京大学,12881,2019-05-01
ObjectId("5dfdaf7fd51a5c8eb610383e"),北京大学,13668,2019-05-02
ObjectId("5dfdaf7fd51a5c8eb610383f"),北京大学,12601,2019-05-03
ObjectId("5dfdaf7fd51a5c8eb6103840"),北京大学,13884,2019-05-04
ObjectId("5dfdaf7fd51a5c8eb6103841"),北京大学,12352,2019-05-05
ObjectId("5dfdaf7fd51a5c8eb6103842"),北京大学,12308,2019-05-06
ObjectId("5dfdaf7fd51a5c8eb6103843"),北京大学,11977,2019-05-07
ObjectId("5dfdaf7fd51a5c8eb6103844"),北京大学,11859,2019-05-08
ObjectId("5dfdaf7fd51a5c8eb6103845"),北京大学,11623,2019-05-09
ObjectId("5dfdaf7fd51a5c8eb6103846"),北京大学,11511,2019-05-10
ObjectId("5dfdaf7fd51a5c8eb6103847"),北京大学,11960,2019-05-11
ObjectId("5dfdaf7fd51a5c8eb6103848"),北京大学,11453,2019-05-12
ObjectId("5dfdaf7fd51a5c8eb6103849"),北京大学,12111,2019-05-13
ObjectId("5dfdaf7fd51a5c8eb610384a"),北京大学,12087,2019-05-14
ObjectId("5dfdaf7fd51a5c8eb610384b"),北京大学,12651,2019-05-15
ObjectId("5dfdaf7fd51a5c8eb610384c"),北京大学,12017,2019-05-16
ObjectId("5dfdaf7fd51a5c8eb610384d"),北京大学,11119,2019-05-17
ObjectId("5dfdaf7fd51a5c8eb610384e"),北京大学,11417,2019-05-18
ObjectId("5dfdaf7fd51a5c8eb610384f"),北京大学,11901,2019-05-19
ObjectId("5dfdaf7fd51a5c8eb6103850"),北京大学,11630,2019-05-20
ObjectId("5dfdaf7fd51a5c8eb6103851"),北京大学,11008,2019-05-21
ObjectId("5dfdaf7fd51a5c8eb6103852"),北京大学,10681,2019-05-22
ObjectId("5dfdaf7fd51a5c8eb6103853"),北京大学,10267,2019-05-23
ObjectId("5dfdaf7fd51a5c8eb6103854"),北京大学,9802,2019-05-24
ObjectId("5dfdaf7fd51a5c8eb6103855"),北京大学,10098,2019-05-25
ObjectId("5dfdaf7fd51a5c8eb6103856"),北京大学,9550,2019-05-26
ObjectId("5dfdaf7fd51a5c8eb6103857"),北京大学,10276,2019-05-27
ObjectId("5dfdaf7fd51a5c8eb6103858"),北京大学,10689,2019-05-28
ObjectId("5dfdaf7fd51a5c8eb6103859"),北京大学,10800,2019-05-29
ObjectId("5dfdaf7fd51a5c8eb610385a"),北京大学,10546,2019-05-30
ObjectId("5dfdaf7fd51a5c8eb610385b"),北京大学,10487,2019-05-31
ObjectId("5dfdaf7fd51a5c8eb610385c"),北京大学,9937,2019-06-01
ObjectId("5dfdaf7fd51a5c8eb610385d"),北京大学,9997,2019-06-02
ObjectId("5dfdaf7fd51a5c8eb610385e"),北京大学,11982,2019-06-03
ObjectId("5dfdaf7fd51a5c8eb610385f"),北京大学,12073,2019-06-04
ObjectId("5dfdaf7fd51a5c8eb6103860"),北京大学,13014,2019-06-05
ObjectId("5dfdaf7fd51a5c8eb6103861"),北京大学,15332,2019-06-06
ObjectId("5dfdaf7fd51a5c8eb6103862"),北京大学,16581,2019-06-07
ObjectId("5dfdaf7fd51a5c8eb6103863"),北京大学,15623,2019-06-08
ObjectId("5dfdaf7fd51a5c8eb6103864"),北京大学,21352,2019-06-09
ObjectId("5dfdaf7fd51a5c8eb6103865"),北京大学,16825,2019-06-10
ObjectId("5dfdaf7fd51a5c8eb6103866"),北京大学,15332,2019-06-11
ObjectId("5dfdaf7fd51a5c8eb6103867"),北京大学,14687,2019-06-12
ObjectId("5dfdaf7fd51a5c8eb6103868"),北京大学,15307,2019-06-13
ObjectId("5dfdaf7fd51a5c8eb6103869"),北京大学,14323,2019-06-14
ObjectId("5dfdaf7fd51a5c8eb610386a"),北京大学,13139,2019-06-15
ObjectId("5dfdaf7fd51a5c8eb610386b"),北京大学,12914,2019-06-16
ObjectId("5dfdaf7fd51a5c8eb610386c"),北京大学,14097,2019-06-17
ObjectId("5dfdaf7fd51a5c8eb610386d"),北京大学,13340,2019-06-18
ObjectId("5dfdaf7fd51a5c8eb610386e"),北京大学,15043,2019-06-19
ObjectId("5dfdaf7fd51a5c8eb610386f"),北京大学,15125,2019-06-20
ObjectId("5dfdaf7fd51a5c8eb6103870"),北京大学,15342,2019-06-21
ObjectId("5dfdaf7fd51a5c8eb6103871"),北京大学,20584,2019-06-22
ObjectId("5dfdaf7fd51a5c8eb6103872"),北京大学,43587,2019-06-23
ObjectId("5dfdaf7fd51a5c8eb6103873"),北京大学,47082,2019-06-24
ObjectId("5dfdaf7fd51a5c8eb6103874"),北京大学,42039,2019-06-25
ObjectId("5dfdaf7fd51a5c8eb6103875"),北京大学,36202,2019-06-26
ObjectId("5dfdaf7fd51a5c8eb6103876"),北京大学,32659,2019-06-27
ObjectId("5dfdaf7fd51a5c8eb6103877"),北京大学,25465,2019-06-28
ObjectId("5dfdaf7fd51a5c8eb6103878"),北京大学,23302,2019-06-29
ObjectId("5dfdaf7fd51a5c8eb6103879"),北京大学,20837,2019-06-30
ObjectId("5dfdaf7fd51a5c8eb610387a"),北京大学,19988,2019-07-01
ObjectId("5dfdaf7fd51a5c8eb610387b"),北京大学,18885,2019-07-02
ObjectId("5dfdaf7fd51a5c8eb610387c"),北京大学,17121,2019-07-03
ObjectId("5dfdaf7fd51a5c8eb610387d"),北京大学,16367,2019-07-04
ObjectId("5dfdaf7fd51a5c8eb610387e"),北京大学,15669,2019-07-05
ObjectId("5dfdaf7fd51a5c8eb610387f"),北京大学,14520,2019-07-06
ObjectId("5dfdaf7fd51a5c8eb6103880"),北京大学,14202,2019-07-07
ObjectId("5dfdaf7fd51a5c8eb6103881"),北京大学,15807,2019-07-08
ObjectId("5dfdaf7fd51a5c8eb6103882"),北京大学,15704,2019-07-09
ObjectId("5dfdaf7fd51a5c8eb6103883"),北京大学,14758,2019-07-10
ObjectId("5dfdaf7fd51a5c8eb6103884"),北京大学,16612,2019-07-11
ObjectId("5dfdaf7fd51a5c8eb6103885"),北京大学,17253,2019-07-12
ObjectId("5dfdaf7fd51a5c8eb6103886"),北京大学,15543,2019-07-13
ObjectId("5dfdaf7fd51a5c8eb6103887"),北京大学,15951,2019-07-14
ObjectId("5dfdaf7fd51a5c8eb6103888"),北京大学,17068,2019-07-15
ObjectId("5dfdaf7fd51a5c8eb6103889"),北京大学,16386,2019-07-16
ObjectId("5dfdaf7fd51a5c8eb610388a"),北京大学,16620,2019-07-17
ObjectId("5dfdaf7fd51a5c8eb610388b"),北京大学,17472,2019-07-18
ObjectId("5dfdaf7fd51a5c8eb610388c"),北京大学,20112,2019-07-19
ObjectId("5dfdaf7fd51a5c8eb610388d"),北京大学,19493,2019-07-20
ObjectId("5dfdaf7fd51a5c8eb610388e"),北京大学,20132,2019-07-21
ObjectId("5dfdaf7fd51a5c8eb610388f"),北京大学,21401,2019-07-22
ObjectId("5dfdaf7fd51a5c8eb6103890"),北京大学,19558,2019-07-23
ObjectId("5dfdaf7fd51a5c8eb6103891"),北京大学,19535,2019-07-24
ObjectId("5dfdaf7fd51a5c8eb6103892"),北京大学,18669,2019-07-25
ObjectId("5dfdaf7fd51a5c8eb6103893"),北京大学,17923,2019-07-26
ObjectId("5dfdaf7fd51a5c8eb6103894"),北京大学,16962,2019-07-27
ObjectId("5dfdaf7fd51a5c8eb6103895"),北京大学,16747,2019-07-28
ObjectId("5dfdaf7fd51a5c8eb6103896"),北京大学,17715,2019-07-29
ObjectId("5dfdaf7fd51a5c8eb6103897"),北京大学,17635,2019-07-30
ObjectId("5dfdaf7fd51a5c8eb6103898"),北京大学,16587,2019-07-31
ObjectId("5dfdaf7fd51a5c8eb6103899"),北京大学,16229,2019-08-01
ObjectId("5dfdaf7fd51a5c8eb610389a"),北京大学,15890,2019-08-02
ObjectId("5dfdaf7fd51a5c8eb610389b"),北京大学,15540,2019-08-03
ObjectId("5dfdaf7fd51a5c8eb610389c"),北京大学,14688,2019-08-04
ObjectId("5dfdaf7fd51a5c8eb610389d"),北京大学,15535,2019-08-05
ObjectId("5dfdaf7fd51a5c8eb610389e"),北京大学,14334,2019-08-06
ObjectId("5dfdaf7fd51a5c8eb610389f"),北京大学,13566,2019-08-07
ObjectId("5dfdaf7fd51a5c8eb61038a0"),北京大学,15246,2019-08-08
ObjectId("5dfdaf7fd51a5c8eb61038a1"),北京大学,15719,2019-08-09
ObjectId("5dfdaf7fd51a5c8eb61038a2"),北京大学,16379,2019-08-10
ObjectId("5dfdaf7fd51a5c8eb61038a3"),北京大学,21859,2019-08-11
ObjectId("5dfdaf7fd51a5c8eb61038a4"),北京大学,20829,2019-08-12
ObjectId("5dfdaf7fd51a5c8eb61038a5"),北京大学,16791,2019-08-13
ObjectId("5dfdaf7fd51a5c8eb61038a6"),北京大学,16897,2019-08-14
ObjectId("5dfdaf7fd51a5c8eb61038a7"),北京大学,18114,2019-08-15
ObjectId("5dfdaf7fd51a5c8eb61038a8"),北京大学,15898,2019-08-16
ObjectId("5dfdaf7fd51a5c8eb61038a9"),北京大学,18066,2019-08-17
ObjectId("5dfdaf7fd51a5c8eb61038aa"),北京大学,17494,2019-08-18
ObjectId("5dfdaf7fd51a5c8eb61038ab"),北京大学,18431,2019-08-19
ObjectId("5dfdaf7fd51a5c8eb61038ac"),北京大学,16887,2019-08-20
ObjectId("5dfdaf7fd51a5c8eb61038ad"),北京大学,16644,2019-08-21
ObjectId("5dfdaf7fd51a5c8eb61038ae"),北京大学,16102,2019-08-22
ObjectId("5dfdaf7fd51a5c8eb61038af"),北京大学,15570,2019-08-23
ObjectId("5dfdaf7fd51a5c8eb61038b0"),北京大学,14499,2019-08-24
ObjectId("5dfdaf7fd51a5c8eb61038b1"),北京大学,15667,2019-08-25
ObjectId("5dfdaf7fd51a5c8eb61038b2"),北京大学,15348,2019-08-26
ObjectId("5dfdaf7fd51a5c8eb61038b3"),北京大学,15778,2019-08-27
ObjectId("5dfdaf7fd51a5c8eb61038b4"),北京大学,16275,2019-08-28
ObjectId("5dfdaf7fd51a5c8eb61038b5"),北京大学,15656,2019-08-29
ObjectId("5dfdaf7fd51a5c8eb61038b6"),北京大学,12551,2019-08-30
ObjectId("5dfdaf7fd51a5c8eb61038b7"),北京大学,13085,2019-08-31
ObjectId("5dfdaf7fd51a5c8eb61038b8"),北京大学,13444,2019-09-01
ObjectId("5dfdaf7fd51a5c8eb61038b9"),北京大学,11596,2019-09-02
ObjectId("5dfdaf7fd51a5c8eb61038ba"),北京大学,11574,2019-09-03
ObjectId("5dfdaf7fd51a5c8eb61038bb"),北京大学,12449,2019-09-04
ObjectId("5dfdaf7fd51a5c8eb61038bc"),北京大学,12657,2019-09-05
ObjectId("5dfdaf7fd51a5c8eb61038bd"),北京大学,12979,2019-09-06
ObjectId("5dfdaf7fd51a5c8eb61038be"),北京大学,14016,2019-09-07
ObjectId("5dfdaf7fd51a5c8eb61038bf"),北京大学,13961,2019-09-08
ObjectId("5dfdaf7fd51a5c8eb61038c0"),北京大学,15828,2019-09-09
ObjectId("5dfdaf7fd51a5c8eb61038c1"),北京大学,14068,2019-09-10
ObjectId("5dfdaf7fd51a5c8eb61038c2"),北京大学,12772,2019-09-11
ObjectId("5dfdaf7fd51a5c8eb61038c3"),北京大学,13027,2019-09-12
ObjectId("5dfdaf7fd51a5c8eb61038c4"),北京大学,13749,2019-09-13
ObjectId("5dfdaf7fd51a5c8eb61038c5"),北京大学,13015,2019-09-14
ObjectId("5dfdaf7fd51a5c8eb61038c6"),北京大学,11795,2019-09-15
ObjectId("5dfdaf7fd51a5c8eb61038c7"),北京大学,13233,2019-09-16
ObjectId("5dfdaf7fd51a5c8eb61038c8"),北京大学,13092,2019-09-17
ObjectId("5dfdaf7fd51a5c8eb61038c9"),北京大学,12585,2019-09-18
ObjectId("5dfdaf7fd51a5c8eb61038ca"),北京大学,11424,2019-09-19
ObjectId("5dfdaf7fd51a5c8eb61038cb"),北京大学,11393,2019-09-20
ObjectId("5dfdaf7fd51a5c8eb61038cc"),北京大学,10469,2019-09-21
ObjectId("5dfdaf7fd51a5c8eb61038cd"),北京大学,10945,2019-09-22
ObjectId("5dfdaf7fd51a5c8eb61038ce"),北京大学,11980,2019-09-23
ObjectId("5dfdaf7fd51a5c8eb61038cf"),北京大学,11987,2019-09-24
ObjectId("5dfdaf7fd51a5c8eb61038d0"),北京大学,10849,2019-09-25
ObjectId("5dfdaf7fd51a5c8eb61038d1"),北京大学,10778,2019-09-26
ObjectId("5dfdaf7fd51a5c8eb61038d2"),北京大学,10136,2019-09-27
ObjectId("5dfdaf7fd51a5c8eb61038d3"),北京大学,10088,2019-09-28
ObjectId("5dfdaf7fd51a5c8eb61038d4"),北京大学,10866,2019-09-29
ObjectId("5dfdaf7fd51a5c8eb61038d5"),北京大学,11191,2019-09-30
ObjectId("5dfdaf7fd51a5c8eb61038d6"),北京大学,13066,2019-10-01
ObjectId("5dfdaf7fd51a5c8eb61038d7"),北京大学,12242,2019-10-02
